user_id,recency,frequency,r_score,f_score,avg_r,avg_f,user_class
137756,2017-12-03,149,40,80,60.0,60.0,活跃用户
137765,2017-12-03,46,40,40,60.0,60.0,普通用户
137766,2017-12-03,174,40,100,60.0,60.0,活跃用户
137777,2017-12-03,18,40,20,60.0,60.0,普通用户
137783,2017-12-03,128,40,80,60.0,60.0,活跃用户
137784,2017-12-03,35,40,40,60.0,60.0,普通用户
137787,2017-12-03,172,40,100,60.0,60.0,活跃用户
137788,2017-12-03,29,40,20,60.0,60.0,普通用户
137789,2017-12-03,75,40,60,60.0,60.0,普通用户
137791,2017-12-03,127,40,80,60.0,60.0,活跃用户
137793,2017-12-03,31,40,20,60.0,60.0,普通用户
137802,2017-12-03,79,40,60,60.0,60.0,普通用户
137810,2017-12-03,62,40,60,60.0,60.0,普通用户
137817,2017-12-03,88,40,60,60.0,60.0,普通用户
137820,2017-12-03,82,40,60,60.0,60.0,普通用户
137822,2017-12-03,84,40,60,60.0,60.0,普通用户
137824,2017-12-03,96,40,80,60.0,60.0,活跃用户
137826,2017-12-03,6,40,20,60.0,60.0,普通用户
137828,2017-12-03,93,40,60,60.0,60.0,普通用户
13784,2017-12-03,248,40,100,60.0,60.0,活跃用户
137842,2017-12-03,70,40,60,60.0,60.0,普通用户
137848,2017-12-03,21,40,20,60.0,60.0,普通用户
137849,2017-12-03,45,40,40,60.0,60.0,普通用户
137850,2017-12-03,389,40,100,60.0,60.0,活跃用户
137851,2017-12-03,14,40,20,60.0,60.0,普通用户
137873,2017-12-03,24,40,20,60.0,60.0,普通用户
137874,2017-12-03,195,40,100,60.0,60.0,活跃用户
137876,2017-12-03,130,40,80,60.0,60.0,活跃用户
137878,2017-12-03,76,40,60,60.0,60.0,普通用户
137879,2017-12-03,144,40,80,60.0,60.0,活跃用户
13788,2017-12-03,81,40,60,60.0,60.0,普通用户
137880,2017-12-03,58,40,40,60.0,60.0,普通用户
137883,2017-12-03,321,40,100,60.0,60.0,活跃用户
137886,2017-12-03,31,40,20,60.0,60.0,普通用户
137887,2017-12-03,80,40,60,60.0,60.0,普通用户
137889,2017-12-03,295,40,100,60.0,60.0,活跃用户
137893,2017-12-03,13,40,20,60.0,60.0,普通用户
137894,2017-12-03,252,40,100,60.0,60.0,活跃用户
137896,2017-12-03,79,40,60,60.0,60.0,普通用户
13790,2017-12-03,231,40,100,60.0,60.0,活跃用户
137902,2017-12-03,72,40,60,60.0,60.0,普通用户
13791,2017-12-03,25,40,20,60.0,60.0,普通用户
137912,2017-12-03,65,40,60,60.0,60.0,普通用户
13792,2017-12-01,4,20,20,60.0,60.0,普通用户
137921,2017-12-03,40,40,40,60.0,60.0,普通用户
137925,2017-12-03,72,40,60,60.0,60.0,普通用户
137926,2017-12-03,61,40,60,60.0,60.0,普通用户
137928,2017-12-03,181,40,100,60.0,60.0,活跃用户
137930,2017-12-03,177,40,100,60.0,60.0,活跃用户
137931,2017-12-03,49,40,40,60.0,60.0,普通用户
137932,2017-12-03,73,40,60,60.0,60.0,普通用户
137935,2017-12-03,168,40,100,60.0,60.0,活跃用户
137937,2017-12-03,97,40,80,60.0,60.0,活跃用户
137948,2017-12-03,10,40,20,60.0,60.0,普通用户
137964,2017-12-03,307,40,100,60.0,60.0,活跃用户
137970,2017-12-03,82,40,60,60.0,60.0,普通用户
137972,2017-12-03,20,40,20,60.0,60.0,普通用户
137973,2017-12-03,144,40,80,60.0,60.0,活跃用户
137975,2017-12-03,29,40,20,60.0,60.0,普通用户
13798,2017-12-03,104,40,80,60.0,60.0,活跃用户
137986,2017-12-03,153,40,80,60.0,60.0,活跃用户
137987,2017-12-03,100,40,80,60.0,60.0,活跃用户
137994,2017-12-03,131,40,80,60.0,60.0,活跃用户
138,2017-12-03,18,40,20,60.0,60.0,普通用户
138003,2017-12-03,36,40,40,60.0,60.0,普通用户
138015,2017-12-02,12,20,20,60.0,60.0,普通用户
138019,2017-12-03,30,40,20,60.0,60.0,普通用户
138020,2017-12-03,299,40,100,60.0,60.0,活跃用户
138023,2017-12-03,35,40,40,60.0,60.0,普通用户
138024,2017-12-03,85,40,60,60.0,60.0,普通用户
138029,2017-12-03,9,40,20,60.0,60.0,普通用户
138035,2017-12-03,51,40,40,60.0,60.0,普通用户
138038,2017-12-03,111,40,80,60.0,60.0,活跃用户
13804,2017-12-03,50,40,40,60.0,60.0,普通用户
138040,2017-12-03,163,40,100,60.0,60.0,活跃用户
138042,2017-12-03,27,40,20,60.0,60.0,普通用户
138047,2017-12-03,129,40,80,60.0,60.0,活跃用户
138052,2017-12-03,86,40,60,60.0,60.0,普通用户
138067,2017-12-03,109,40,80,60.0,60.0,活跃用户
138068,2017-12-03,137,40,80,60.0,60.0,活跃用户
138073,2017-12-03,166,40,100,60.0,60.0,活跃用户
138079,2017-12-03,10,40,20,60.0,60.0,普通用户
138081,2017-12-03,143,40,80,60.0,60.0,活跃用户
138087,2017-12-02,28,20,20,60.0,60.0,普通用户
138088,2017-12-03,27,40,20,60.0,60.0,普通用户
138093,2017-12-03,40,40,40,60.0,60.0,普通用户
138097,2017-12-03,146,40,80,60.0,60.0,活跃用户
1381,2017-12-03,26,40,20,60.0,60.0,普通用户
13810,2017-12-03,33,40,20,60.0,60.0,普通用户
138100,2017-12-03,64,40,60,60.0,60.0,普通用户
138113,2017-12-03,42,40,40,60.0,60.0,普通用户
138118,2017-12-03,31,40,20,60.0,60.0,普通用户
138123,2017-12-03,24,40,20,60.0,60.0,普通用户
138124,2017-12-03,324,40,100,60.0,60.0,活跃用户
138130,2017-12-03,71,40,60,60.0,60.0,普通用户
138139,2017-12-03,20,40,20,60.0,60.0,普通用户
13814,2017-12-03,51,40,40,60.0,60.0,普通用户
138144,2017-12-03,48,40,40,60.0,60.0,普通用户
138147,2017-12-03,103,40,80,60.0,60.0,活跃用户
138148,2017-12-03,120,40,80,60.0,60.0,活跃用户
138152,2017-12-03,46,40,40,60.0,60.0,普通用户
138156,2017-12-03,38,40,40,60.0,60.0,普通用户
138165,2017-12-03,32,40,20,60.0,60.0,普通用户
138167,2017-12-03,230,40,100,60.0,60.0,活跃用户
138171,2017-12-03,342,40,100,60.0,60.0,活跃用户
138174,2017-12-03,149,40,80,60.0,60.0,活跃用户
138201,2017-12-03,64,40,60,60.0,60.0,普通用户
138202,2017-12-03,59,40,40,60.0,60.0,普通用户
138211,2017-12-03,90,40,60,60.0,60.0,普通用户
138212,2017-12-03,15,40,20,60.0,60.0,普通用户
138220,2017-12-03,45,40,40,60.0,60.0,普通用户
138221,2017-12-02,38,20,40,60.0,60.0,普通用户
138234,2017-12-03,92,40,60,60.0,60.0,普通用户
13824,2017-12-03,16,40,20,60.0,60.0,普通用户
138242,2017-12-03,52,40,40,60.0,60.0,普通用户
138244,2017-12-03,41,40,40,60.0,60.0,普通用户
138245,2017-12-03,193,40,100,60.0,60.0,活跃用户
138250,2017-12-03,82,40,60,60.0,60.0,普通用户
138254,2017-12-03,40,40,40,60.0,60.0,普通用户
138260,2017-12-03,21,40,20,60.0,60.0,普通用户
138262,2017-12-03,220,40,100,60.0,60.0,活跃用户
138267,2017-12-03,58,40,40,60.0,60.0,普通用户
13827,2017-12-03,15,40,20,60.0,60.0,普通用户
138271,2017-12-03,39,40,40,60.0,60.0,普通用户
138278,2017-12-03,144,40,80,60.0,60.0,活跃用户
138290,2017-12-03,258,40,100,60.0,60.0,活跃用户
138294,2017-12-03,29,40,20,60.0,60.0,普通用户
138297,2017-12-03,10,40,20,60.0,60.0,普通用户
13830,2017-12-03,275,40,100,60.0,60.0,活跃用户
138308,2017-12-03,20,40,20,60.0,60.0,普通用户
138312,2017-12-03,36,40,40,60.0,60.0,普通用户
138315,2017-12-03,189,40,100,60.0,60.0,活跃用户
138317,2017-12-03,61,40,60,60.0,60.0,普通用户
138319,2017-12-03,248,40,100,60.0,60.0,活跃用户
138323,2017-12-03,171,40,100,60.0,60.0,活跃用户
138329,2017-12-03,81,40,60,60.0,60.0,普通用户
138331,2017-12-03,168,40,100,60.0,60.0,活跃用户
138336,2017-12-03,83,40,60,60.0,60.0,普通用户
138339,2017-12-03,20,40,20,60.0,60.0,普通用户
138367,2017-12-03,213,40,100,60.0,60.0,活跃用户
138371,2017-12-03,76,40,60,60.0,60.0,普通用户
138374,2017-12-03,55,40,40,60.0,60.0,普通用户
138378,2017-12-03,164,40,100,60.0,60.0,活跃用户
138380,2017-12-03,54,40,40,60.0,60.0,普通用户
138383,2017-12-03,19,40,20,60.0,60.0,普通用户
138384,2017-12-03,216,40,100,60.0,60.0,活跃用户
138390,2017-12-03,226,40,100,60.0,60.0,活跃用户
138392,2017-12-03,64,40,60,60.0,60.0,普通用户
138395,2017-12-03,173,40,100,60.0,60.0,活跃用户
138399,2017-12-03,45,40,40,60.0,60.0,普通用户
138402,2017-12-03,89,40,60,60.0,60.0,普通用户
13841,2017-12-03,91,40,60,60.0,60.0,普通用户
138415,2017-12-03,171,40,100,60.0,60.0,活跃用户
138420,2017-12-03,82,40,60,60.0,60.0,普通用户
138421,2017-12-03,114,40,80,60.0,60.0,活跃用户
138425,2017-12-03,45,40,40,60.0,60.0,普通用户
138434,2017-12-03,30,40,20,60.0,60.0,普通用户
138440,2017-12-03,195,40,100,60.0,60.0,活跃用户
138443,2017-12-03,82,40,60,60.0,60.0,普通用户
13845,2017-12-03,45,40,40,60.0,60.0,普通用户
138453,2017-12-03,13,40,20,60.0,60.0,普通用户
138455,2017-12-03,356,40,100,60.0,60.0,活跃用户
13846,2017-12-03,103,40,80,60.0,60.0,活跃用户
138465,2017-12-03,61,40,60,60.0,60.0,普通用户
138476,2017-12-03,86,40,60,60.0,60.0,普通用户
138478,2017-12-03,9,40,20,60.0,60.0,普通用户
138481,2017-12-03,46,40,40,60.0,60.0,普通用户
138508,2017-12-03,27,40,20,60.0,60.0,普通用户
138534,2017-12-03,152,40,80,60.0,60.0,活跃用户
138535,2017-12-03,24,40,20,60.0,60.0,普通用户
138536,2017-12-03,107,40,80,60.0,60.0,活跃用户
13854,2017-12-03,19,40,20,60.0,60.0,普通用户
138542,2017-12-03,67,40,60,60.0,60.0,普通用户
138543,2017-12-03,63,40,60,60.0,60.0,普通用户
138552,2017-12-03,30,40,20,60.0,60.0,普通用户
138556,2017-12-03,113,40,80,60.0,60.0,活跃用户
138561,2017-12-03,108,40,80,60.0,60.0,活跃用户
138565,2017-12-03,29,40,20,60.0,60.0,普通用户
138567,2017-12-03,53,40,40,60.0,60.0,普通用户
138568,2017-12-03,30,40,20,60.0,60.0,普通用户
138571,2017-12-03,44,40,40,60.0,60.0,普通用户
138575,2017-12-03,63,40,60,60.0,60.0,普通用户
138593,2017-12-03,125,40,80,60.0,60.0,活跃用户
138595,2017-12-03,57,40,40,60.0,60.0,普通用户
13860,2017-12-03,146,40,80,60.0,60.0,活跃用户
138606,2017-12-03,46,40,40,60.0,60.0,普通用户
138610,2017-12-03,107,40,80,60.0,60.0,活跃用户
138611,2017-12-03,71,40,60,60.0,60.0,普通用户
138615,2017-12-03,198,40,100,60.0,60.0,活跃用户
138617,2017-12-03,137,40,80,60.0,60.0,活跃用户
13862,2017-12-03,140,40,80,60.0,60.0,活跃用户
138620,2017-12-03,61,40,60,60.0,60.0,普通用户
138623,2017-12-03,31,40,20,60.0,60.0,普通用户
138625,2017-12-03,112,40,80,60.0,60.0,活跃用户
138629,2017-12-03,23,40,20,60.0,60.0,普通用户
138636,2017-12-03,112,40,80,60.0,60.0,活跃用户
13864,2017-12-03,109,40,80,60.0,60.0,活跃用户
138657,2017-12-03,231,40,100,60.0,60.0,活跃用户
138665,2017-12-03,69,40,60,60.0,60.0,普通用户
13867,2017-12-03,125,40,80,60.0,60.0,活跃用户
138670,2017-12-03,266,40,100,60.0,60.0,活跃用户
138676,2017-12-03,74,40,60,60.0,60.0,普通用户
138677,2017-12-03,87,40,60,60.0,60.0,普通用户
138683,2017-12-03,168,40,100,60.0,60.0,活跃用户
138688,2017-12-03,401,40,100,60.0,60.0,活跃用户
138692,2017-12-03,43,40,40,60.0,60.0,普通用户
138695,2017-12-03,56,40,40,60.0,60.0,普通用户
1387,2017-12-03,58,40,40,60.0,60.0,普通用户
138701,2017-12-03,86,40,60,60.0,60.0,普通用户
138707,2017-12-03,40,40,40,60.0,60.0,普通用户
138709,2017-12-03,39,40,40,60.0,60.0,普通用户
138710,2017-12-03,42,40,40,60.0,60.0,普通用户
138712,2017-12-03,72,40,60,60.0,60.0,普通用户
138714,2017-12-03,176,40,100,60.0,60.0,活跃用户
138715,2017-12-03,83,40,60,60.0,60.0,普通用户
138721,2017-12-03,56,40,40,60.0,60.0,普通用户
138724,2017-12-03,110,40,80,60.0,60.0,活跃用户
138725,2017-12-03,443,40,100,60.0,60.0,活跃用户
138726,2017-12-03,122,40,80,60.0,60.0,活跃用户
138727,2017-12-03,108,40,80,60.0,60.0,活跃用户
138728,2017-12-03,101,40,80,60.0,60.0,活跃用户
13873,2017-12-03,58,40,40,60.0,60.0,普通用户
138730,2017-12-03,20,40,20,60.0,60.0,普通用户
138735,2017-12-03,130,40,80,60.0,60.0,活跃用户
138748,2017-12-03,62,40,60,60.0,60.0,普通用户
138755,2017-12-03,134,40,80,60.0,60.0,活跃用户
138758,2017-12-03,57,40,40,60.0,60.0,普通用户
138761,2017-12-02,29,20,20,60.0,60.0,普通用户
138765,2017-12-03,73,40,60,60.0,60.0,普通用户
138767,2017-12-03,142,40,80,60.0,60.0,活跃用户
138774,2017-12-02,124,20,80,60.0,60.0,活跃用户
138775,2017-12-02,20,20,20,60.0,60.0,普通用户
138778,2017-12-03,12,40,20,60.0,60.0,普通用户
138786,2017-12-03,35,40,40,60.0,60.0,普通用户
138787,2017-12-03,141,40,80,60.0,60.0,活跃用户
138789,2017-12-03,127,40,80,60.0,60.0,活跃用户
138797,2017-12-03,187,40,100,60.0,60.0,活跃用户
138800,2017-12-03,33,40,20,60.0,60.0,普通用户
138806,2017-12-03,244,40,100,60.0,60.0,活跃用户
138810,2017-12-03,14,40,20,60.0,60.0,普通用户
138812,2017-12-03,44,40,40,60.0,60.0,普通用户
138813,2017-12-03,39,40,40,60.0,60.0,普通用户
138818,2017-12-03,231,40,100,60.0,60.0,活跃用户
138819,2017-12-03,93,40,60,60.0,60.0,普通用户
138841,2017-12-03,318,40,100,60.0,60.0,活跃用户
138842,2017-12-03,31,40,20,60.0,60.0,普通用户
13885,2017-12-03,25,40,20,60.0,60.0,普通用户
138853,2017-12-03,71,40,60,60.0,60.0,普通用户
138862,2017-12-03,84,40,60,60.0,60.0,普通用户
138863,2017-12-03,50,40,40,60.0,60.0,普通用户
138867,2017-12-03,24,40,20,60.0,60.0,普通用户
138870,2017-12-03,246,40,100,60.0,60.0,活跃用户
138876,2017-12-03,39,40,40,60.0,60.0,普通用户
138877,2017-12-03,36,40,40,60.0,60.0,普通用户
138888,2017-12-03,166,40,100,60.0,60.0,活跃用户
138903,2017-12-03,173,40,100,60.0,60.0,活跃用户
138913,2017-12-03,76,40,60,60.0,60.0,普通用户
138914,2017-12-03,57,40,40,60.0,60.0,普通用户
138916,2017-12-03,29,40,20,60.0,60.0,普通用户
13892,2017-12-03,126,40,80,60.0,60.0,活跃用户
13893,2017-12-03,23,40,20,60.0,60.0,普通用户
138935,2017-12-03,23,40,20,60.0,60.0,普通用户
138943,2017-12-03,45,40,40,60.0,60.0,普通用户
138950,2017-12-03,36,40,40,60.0,60.0,普通用户
138952,2017-12-03,45,40,40,60.0,60.0,普通用户
138963,2017-12-03,41,40,40,60.0,60.0,普通用户
138964,2017-12-03,118,40,80,60.0,60.0,活跃用户
13897,2017-12-03,8,40,20,60.0,60.0,普通用户
138971,2017-12-03,13,40,20,60.0,60.0,普通用户
138978,2017-12-03,171,40,100,60.0,60.0,活跃用户
138982,2017-12-03,75,40,60,60.0,60.0,普通用户
138995,2017-12-03,86,40,60,60.0,60.0,普通用户
139007,2017-12-03,152,40,80,60.0,60.0,活跃用户
139029,2017-12-03,35,40,40,60.0,60.0,普通用户
139031,2017-12-03,146,40,80,60.0,60.0,活跃用户
139044,2017-12-03,66,40,60,60.0,60.0,普通用户
139052,2017-12-03,101,40,80,60.0,60.0,活跃用户
139054,2017-12-03,33,40,20,60.0,60.0,普通用户
139055,2017-12-03,38,40,40,60.0,60.0,普通用户
13906,2017-12-03,72,40,60,60.0,60.0,普通用户
139061,2017-12-03,95,40,60,60.0,60.0,普通用户
139063,2017-12-03,189,40,100,60.0,60.0,活跃用户
139069,2017-12-03,9,40,20,60.0,60.0,普通用户
139077,2017-12-03,41,40,40,60.0,60.0,普通用户
139079,2017-12-03,35,40,40,60.0,60.0,普通用户
13909,2017-12-03,245,40,100,60.0,60.0,活跃用户
139093,2017-12-03,102,40,80,60.0,60.0,活跃用户
139094,2017-12-03,346,40,100,60.0,60.0,活跃用户
139105,2017-12-03,105,40,80,60.0,60.0,活跃用户
139110,2017-12-03,106,40,80,60.0,60.0,活跃用户
139119,2017-12-03,150,40,80,60.0,60.0,活跃用户
139125,2017-12-03,150,40,80,60.0,60.0,活跃用户
139132,2017-12-03,27,40,20,60.0,60.0,普通用户
139138,2017-12-03,38,40,40,60.0,60.0,普通用户
139146,2017-12-03,53,40,40,60.0,60.0,普通用户
139147,2017-12-03,65,40,60,60.0,60.0,普通用户
139151,2017-12-03,30,40,20,60.0,60.0,普通用户
139162,2017-12-03,21,40,20,60.0,60.0,普通用户
139163,2017-12-03,160,40,100,60.0,60.0,活跃用户
139169,2017-12-03,10,40,20,60.0,60.0,普通用户
13917,2017-12-03,208,40,100,60.0,60.0,活跃用户
139176,2017-12-03,32,40,20,60.0,60.0,普通用户
139191,2017-12-03,127,40,80,60.0,60.0,活跃用户
139193,2017-12-03,111,40,80,60.0,60.0,活跃用户
139194,2017-11-30,15,20,20,60.0,60.0,普通用户
139197,2017-12-03,89,40,60,60.0,60.0,普通用户
139199,2017-12-03,52,40,40,60.0,60.0,普通用户
139201,2017-12-03,302,40,100,60.0,60.0,活跃用户
139207,2017-12-03,69,40,60,60.0,60.0,普通用户
139213,2017-12-03,20,40,20,60.0,60.0,普通用户
139215,2017-12-03,170,40,100,60.0,60.0,活跃用户
139227,2017-12-03,30,40,20,60.0,60.0,普通用户
139235,2017-12-03,117,40,80,60.0,60.0,活跃用户
139242,2017-12-03,172,40,100,60.0,60.0,活跃用户
139243,2017-12-03,121,40,80,60.0,60.0,活跃用户
13925,2017-12-03,54,40,40,60.0,60.0,普通用户
139255,2017-12-03,8,40,20,60.0,60.0,普通用户
139265,2017-12-03,63,40,60,60.0,60.0,普通用户
139272,2017-12-03,326,40,100,60.0,60.0,活跃用户
139280,2017-12-03,238,40,100,60.0,60.0,活跃用户
139284,2017-12-03,102,40,80,60.0,60.0,活跃用户
139286,2017-12-03,381,40,100,60.0,60.0,活跃用户
139287,2017-12-03,193,40,100,60.0,60.0,活跃用户
139290,2017-12-03,82,40,60,60.0,60.0,普通用户
139297,2017-12-03,59,40,40,60.0,60.0,普通用户
1393,2017-12-03,64,40,60,60.0,60.0,普通用户
139302,2017-12-03,13,40,20,60.0,60.0,普通用户
139304,2017-12-03,150,40,80,60.0,60.0,活跃用户
139305,2017-12-03,33,40,20,60.0,60.0,普通用户
139314,2017-12-03,267,40,100,60.0,60.0,活跃用户
139316,2017-12-03,33,40,20,60.0,60.0,普通用户
139323,2017-12-03,85,40,60,60.0,60.0,普通用户
139326,2017-12-03,151,40,80,60.0,60.0,活跃用户
139327,2017-12-02,256,20,100,60.0,60.0,活跃用户
13933,2017-12-03,313,40,100,60.0,60.0,活跃用户
139331,2017-12-03,83,40,60,60.0,60.0,普通用户
139336,2017-12-03,56,40,40,60.0,60.0,普通用户
139339,2017-12-03,58,40,40,60.0,60.0,普通用户
139354,2017-12-03,126,40,80,60.0,60.0,活跃用户
139355,2017-12-03,129,40,80,60.0,60.0,活跃用户
139362,2017-12-03,142,40,80,60.0,60.0,活跃用户
139366,2017-12-03,122,40,80,60.0,60.0,活跃用户
139369,2017-12-03,42,40,40,60.0,60.0,普通用户
13937,2017-12-03,14,40,20,60.0,60.0,普通用户
139370,2017-12-03,52,40,40,60.0,60.0,普通用户
139383,2017-12-03,70,40,60,60.0,60.0,普通用户
139385,2017-12-03,19,40,20,60.0,60.0,普通用户
139396,2017-12-03,41,40,40,60.0,60.0,普通用户
1394,2017-12-03,9,40,20,60.0,60.0,普通用户
139404,2017-12-03,60,40,40,60.0,60.0,普通用户
13941,2017-12-03,40,40,40,60.0,60.0,普通用户
139417,2017-12-03,43,40,40,60.0,60.0,普通用户
13942,2017-12-03,36,40,40,60.0,60.0,普通用户
139423,2017-12-03,74,40,60,60.0,60.0,普通用户
139428,2017-12-03,79,40,60,60.0,60.0,普通用户
139429,2017-12-03,66,40,60,60.0,60.0,普通用户
139433,2017-12-03,37,40,40,60.0,60.0,普通用户
139435,2017-12-03,22,40,20,60.0,60.0,普通用户
13944,2017-12-03,173,40,100,60.0,60.0,活跃用户
139442,2017-12-03,59,40,40,60.0,60.0,普通用户
139443,2017-12-03,158,40,100,60.0,60.0,活跃用户
139444,2017-12-03,162,40,100,60.0,60.0,活跃用户
139452,2017-12-03,191,40,100,60.0,60.0,活跃用户
139453,2017-12-03,293,40,100,60.0,60.0,活跃用户
139454,2017-12-03,59,40,40,60.0,60.0,普通用户
139472,2017-12-03,26,40,20,60.0,60.0,普通用户
139476,2017-12-03,153,40,80,60.0,60.0,活跃用户
139484,2017-12-03,54,40,40,60.0,60.0,普通用户
139488,2017-12-03,153,40,80,60.0,60.0,活跃用户
139489,2017-12-03,244,100,100,60.0,60.0,价值用户
139491,2017-12-03,95,100,60,60.0,60.0,普通用户
139493,2017-12-03,174,100,100,60.0,60.0,价值用户
139504,2017-12-03,101,100,80,60.0,60.0,价值用户
139505,2017-12-03,127,100,80,60.0,60.0,价值用户
139508,2017-12-03,190,100,100,60.0,60.0,价值用户
13951,2017-12-03,163,100,100,60.0,60.0,价值用户
139519,2017-12-03,117,100,80,60.0,60.0,价值用户
13953,2017-12-03,141,100,80,60.0,60.0,价值用户
139531,2017-12-03,263,100,100,60.0,60.0,价值用户
139536,2017-12-03,33,100,20,60.0,60.0,普通用户
139541,2017-12-03,215,100,100,60.0,60.0,价值用户
139546,2017-12-03,113,100,80,60.0,60.0,价值用户
139554,2017-12-03,144,100,80,60.0,60.0,价值用户
139556,2017-12-03,61,100,60,60.0,60.0,普通用户
139557,2017-12-03,57,100,40,60.0,60.0,普通用户
13956,2017-12-03,33,100,20,60.0,60.0,普通用户
139560,2017-12-03,41,100,40,60.0,60.0,普通用户
139563,2017-12-03,16,100,20,60.0,60.0,普通用户
139565,2017-12-03,47,100,40,60.0,60.0,普通用户
139566,2017-12-03,16,100,20,60.0,60.0,普通用户
139568,2017-12-03,29,100,20,60.0,60.0,普通用户
13958,2017-12-03,236,100,100,60.0,60.0,价值用户
139581,2017-12-03,205,100,100,60.0,60.0,价值用户
139583,2017-12-03,190,100,100,60.0,60.0,价值用户
139585,2017-12-03,13,100,20,60.0,60.0,普通用户
139590,2017-12-03,84,100,60,60.0,60.0,普通用户
139591,2017-12-03,39,100,40,60.0,60.0,普通用户
13960,2017-12-03,23,100,20,60.0,60.0,普通用户
139600,2017-12-03,29,100,20,60.0,60.0,普通用户
139603,2017-12-03,215,100,100,60.0,60.0,价值用户
139604,2017-12-03,333,100,100,60.0,60.0,价值用户
139605,2017-12-03,71,100,60,60.0,60.0,普通用户
139607,2017-12-03,22,100,20,60.0,60.0,普通用户
139609,2017-12-03,171,100,100,60.0,60.0,价值用户
139611,2017-12-03,34,100,40,60.0,60.0,普通用户
139619,2017-12-03,40,100,40,60.0,60.0,普通用户
139625,2017-12-03,58,100,40,60.0,60.0,普通用户
139632,2017-12-03,40,100,40,60.0,60.0,普通用户
139633,2017-12-03,163,100,100,60.0,60.0,价值用户
139643,2017-12-03,23,100,20,60.0,60.0,普通用户
139647,2017-12-03,19,100,20,60.0,60.0,普通用户
13965,2017-12-03,95,100,60,60.0,60.0,普通用户
139657,2017-12-03,237,100,100,60.0,60.0,价值用户
139660,2017-12-03,83,100,60,60.0,60.0,普通用户
139662,2017-12-03,112,100,80,60.0,60.0,价值用户
139667,2017-12-03,51,100,40,60.0,60.0,普通用户
139670,2017-12-03,133,100,80,60.0,60.0,价值用户
139679,2017-12-03,122,100,80,60.0,60.0,价值用户
